12.915131474,77.624566555
12.9151942186,77.6245450974
12.9150896444,77.6247811317
12.9151733037,77.6242876053
12.9151523889,77.6242661476
12.915005985,77.6242876053
12.915005985,77.6243305206
12.9149014107,77.6242232323
77.5609230995,12.9056568718
77.5610518456,12.9058660281
77.5611323118,12.9058006668
77.5611752272,12.905894787
77.5611913204,12.9058268113
77.561185956,12.9059836784
77.5613468885,12.9060516541
77.5612449646,12.9050607756
77.561647296,12.9065013391
77.5611591339,12.9080517003
77.5614380836,12.9085850433
77.561352253,12.9088569432
77.5615239143,12.9086268741
77.5606441498,12.9090242661
77.5603652,12.9080412426
77.5602793694,12.9092125042
77.5601506233,12.9084804663
77.5599789619,12.9080830735
77.5603866577,12.9094425727
77.5596141815,12.9087209933
77.5593996048,12.9074974408
77.5594210625,12.9068699756
77.5591528416,12.9055470647
77.5587773323,12.9051078358
77.5587236881,12.9040411339
77.5585198402,12.9052803901
77.5584554672,12.9056254984
77.5581979752,12.9058346546
77.5581550598,12.9050607756
77.5580263138,12.9049980285
77.5579619408,12.9052856191
77.5578331947,12.9057248476
77.5578975677,12.9061274731
77.5577902794,12.9069536377
77.5578546524,12.9076647645
77.5580263138,12.9072673704
77.5581121445,12.9078948345
77.5582623482,12.9069327222
77.5585412979,12.9075915604
77.5585627556,12.9086687048
77.5587773323,12.9075392717
77.5587773323,12.9081876506
77.5575113297,12.9081039889
77.5627791882,12.9058294257
77.5627791882,12.9057875945
77.5628757477,12.9057562211
77.5629079342,12.9053169926
77.5628113747,12.9041980022
77.5628113747,12.9028803061
77.5628650188,12.9026502315
77.5626933575,12.9029116799
77.5624251366,12.9048673054
77.5622105598,12.9044385332
77.5619208813,12.9035600708
77.563637495,12.9033613706
77.5637125969,12.9036855656
77.5637447834,12.9036646498
77.5638091564,12.9035286971
77.5638198853,12.9036019024
77.5637769699,12.9032986231
77.5639057159,12.9049614261
77.5638949871,12.9052751612
77.5637125969,12.9060490396
77.5641846657,12.9050764623
77.5642061234,12.9045117383
77.5652253628,12.9060699552
77.5653111935,12.9057771367
77.5651395321,12.9047522691
77.5652575493,12.9044176175
77.5663948059,12.9042346047
77.5664162636,12.9034188891
77.5665342808,12.9057248476
77.5665342808,12.9058189679
77.5665342808,12.9058294257
77.5665342808,12.9058294257
77.5665450096,12.9058607992
77.5665450096,12.9058921726
77.5665557384,12.9058921726
77.5665342808,12.9059130882
77.5665342808,12.9059653772
77.5665342808,12.905975835
77.5665342808,12.9059967506
77.5665450096,12.9059653772
77.5665450096,12.9059549194
77.5665450096,12.9059549194
77.5665450096,12.9059862928
77.5665557384,12.9060072084
77.5665557384,12.9058294257
77.5665557384,12.9057771367
77.5665664673,12.9057562211
77.5665664673,12.9059340038
77.5665771961,12.9059026304
77.5665771961,12.9058921726
77.5665771961,12.905871257
77.566587925,12.9059130882
77.566587925,12.9059130882
77.566587925,12.9059340038
77.5665986538,12.9059130882
77.5665986538,12.905923546
77.5665986538,12.9058921726
77.5666093826,12.9058817148
77.5666093826,12.905975835
77.566587925,12.9057666789
77.566587925,12.9057457632
77.5666308403,12.9059444616
77.5666308403,12.905923546
77.5665128231,12.9058607992
77.5665020943,12.9058189679
77.5664913654,12.9058398835
77.5664913654,12.9058294257
77.5664913654,12.9058817148
77.5664699078,12.905871257
77.5664699078,12.9059130882
77.5664591789,12.905871257
77.5664699078,12.9059862928
77.5664484501,12.9059549194
77.5666415691,12.9058085101
77.566652298,12.9058085101
77.5666737556,12.9058294257
77.5666415691,12.9056621007
77.5667488575,12.9056725585
77.5667595863,12.9058294257
77.5663411617,12.9063732312
77.5663304329,12.9064150624
77.5663304329,12.9064778091
77.5674247742,12.9044803647
77.5674891472,12.9047104376
77.5678539276,12.905588896
77.5680041313,12.9059496905
77.5674033165,12.9024149277
77.5675320625,12.9017037859
77.5692272186,12.9049039079
77.5693023205,12.9050450888
77.569527626,12.9063209423
77.5696456432,12.9061431598
77.5696241856,12.9064882668
77.5696671009,12.9061431598
77.5693023205,12.9069588666
77.5691092014,12.9078686902
77.5689589977,12.9080987601
77.5702357292,12.9075445006
77.5704181194,12.9086216452
77.5703966618,12.9087053068
77.5704503059,12.9085902721
77.5704610348,12.9086948491
77.5704824924,12.908663476
77.5705361366,12.9085484414
77.5705468655,12.9085588991
77.5705575943,12.9085798145
77.5705683231,12.9085902721
77.5706005096,12.9085379837
77.5706112385,12.9085902721
77.5705575943,12.9083079143
77.5705897808,12.9082556257
77.5706326962,12.9083079143
77.570707798,12.908318372
77.5707399845,12.9083079143
77.5549900532,12.9046058591
77.5549578667,12.9042398337
77.5548613071,12.9031208385
77.5546789169,12.9028175585
59
